taxon_oid	Domain	Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Genome Size   * assembled	Gene Count   * assembled
2757320913	Bacteria	Finished	Genome sequencing of Diaphorobacter polyhydroxybutyrativorans SL-205	Diaphorobacter polyhydroxybutyrativorans SL-205	Beijing Agro-Biotechnology Research Center	2757320913	4061276	3807
2767802752	Bacteria	Permanent Draft	Melittangium boletus DSM 14713	Melittangium boletus DSM 14713	Max Planck Institute for Terrestrial Microbiology	2767802752	9910441	8210
2721755848	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Pseudooceanicola antarcticus CGMCC 1.12662	DOE Joint Genome Institute (JGI)	2721755848	4232532	4008
2599185149	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Thermodesulforhabdus norvegica DSM 9990	DOE Joint Genome Institute (JGI)	2599185149	2808342	2723
2582581318	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Enhydrobacter aerosaccus ATCC 27094	DOE Joint Genome Institute (JGI)	2582581318	6769764	6574
2690315705	Bacteria	Finished	Genomic sequencing of Pseudococcus longispinus and its endosymbionts	Enterobacteriaceae symbiont MEPMAR of Paracoccus marginatus	University of South Bohemia	2690315705	352837	332
2506210002	Bacteria	Finished	Sequencing Marinomonas - a multi-talented marine bacterial genus	"Marinomonas mediterranea MMB-1, ATCC 700492"	DOE Joint Genome Institute (JGI)	2506210002	4684316	4326
2519899538	Bacteria	Finished	Cycloclasticus sp. P1	Cycloclasticus sp. P1	"Third Institute of Oceanography, State Oceanic Administration"	2519899538	2363215	2286
2751185684	Bacteria	Finished	Paenalcaligenes hominis Genome sequencing	Paenalcaligenes hominis microbial	California Department of Public Health	2751185684	2688496	3100
2751185858	Bacteria	Finished	Comparative genomics of Bartonella species	Bartonella apis BBC0122	University of Lausanne	2751185858	2907212	2464
2541046957	Bacteria	Permanent Draft	Continuation of the Genomic Encyclopedia of Bacteria and Archaea pilot project (GEBA)	Aminiphilus circumscriptus DSM 16581	DOE Joint Genome Institute (JGI)	2541046957	3223212	2865
2571042010	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Alysiella crassa DSM 2578	DOE Joint Genome Institute (JGI)	2571042010	2762031	2781
2718217848	Bacteria	Finished	Genome sequencing as part of FDA-ARGOS: dAtabase for Regulatory Grade micrObial Sequences project	Morganella morganii FDAARGOS_172	"Institute for Genome Sciences, University of Maryland School of Medicine, US Food and Drug Administration"	2718217848	3908044	3816
2687453609	Bacteria	Finished	"Thermotoga maritima Genome sequencing and assembly - University of Nebraska, Lincoln"	Thermotoga maritima MSB8	"University of Nebraska, Lincoln"	2687453609	1869610	1901
2563366588	Bacteria	Finished	Candidatus Nasuia deltocephalinicola NAS-ALF	Candidatus Nasuia deltocephalinicola NAS-ALF	Yale University	2563366588	112091	169
2547132115	Bacteria	Permanent Draft	Enterobacter massiliensis JC163	Metakosakonia massiliensis JC163	Aix-Marseille University	2547132115	4922247	4924
2526164512	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Azovibrio restrictus DSM 23866	DOE Joint Genome Institute (JGI)	2526164512	4025691	3703
2617270874	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Cohaesibacter marisflavi CGMCC 1.9157	DOE Joint Genome Institute (JGI)	2617270874	5339722	4869
2548876986	Bacteria	Permanent Draft	Diplorickettsia massiliensis 20B	Diplorickettsia massiliensis 20B	Aix-Marseille University	2548876986	1727973	2314
650716065	Bacteria	Finished	Myxococcus fulvus HW-1	Myxococcus fulvus HW-1	Shandong University	650716065	9003593	7362
2616645025	Bacteria	Permanent Draft	"Delisea pulchra microbial communities from Sydney, Australia, affected by bleaching disease"	Dpulchra_bleached_metagenome_bin50	University of New South Wales	2616645025	4361782	4675
2526164741	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Azohydromonas australica DSM 1124	DOE Joint Genome Institute (JGI)	2526164741	8788684	8047
2721755612	Bacteria	Finished	Caulobacteraceae bacterium OTSz_A_272 Genome sequencing	Caulobacteraceae bacterium OTSz_A_272	TU Berlin	2721755612	3732719	3928
2521172529	Bacteria	Permanent Draft	"Ecology, Physiology and Molecular Biology of the Roseobacter clade: Towards a Systems Biology Understanding of a Globally Important Clade of Marine Bacteria"	Rubellimicrobium thermophilum DSM 16684	"LGC Genomics, Helmholtz Centre for Infection Research"	2521172529	3161245	3288
2585427698	Bacteria	Permanent Draft	Occidentia massiliensis OS118	Occidentia massiliensis OS118	European Bioinformatics Institute	2585427698	1469252	1485
2765235838	Bacteria	Finished	Genome sequencing of maize root-associated bacterial strains	Herbaspirillum frisingense AA6	Harvard University	2765235838	5445269	4877
2558860994	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Alkanindiges illinoisensis DSM 15370	DOE Joint Genome Institute (JGI)	2558860994	3305253	3119
2636416182	Bacteria	Permanent Draft	"Sequencing the genome of the largest known bacterium: Thiomargarita nelsonii, epibiont of Hydrate Ridge gastropods"	Candidatus Thiomargarita nelsonii (unscreened)	University of Minnesota - Twin Cities	2636416182	12912102	13360
2597490362	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Brevinema andersonii ATCC 43811	DOE Joint Genome Institute (JGI)	2597490362	1501400	1481
637000267	Bacteria	Finished	Ruegeria pomeroyi DSS-3	Ruegeria pomeroyi DSS-3	J. Craig Venter Institute (JCVI)	637000267	4601053	4355
2703718901	Bacteria	Permanent Draft	Genome sequencing of Desulfosarcina cetonica JCM 12296	Desulfosarcina cetonica JCM 12296	University of Tokyo	2703718901	7039684	7962
2711768738	Bacteria	Permanent Draft	"Soil microbial communities from Rifle, Colorado, USA"	Candidatus Lambdaproteobacteria bacterium RIFOXYC1_FULL_56_13	DOE Joint Genome Institute (JGI)	2711768738	3094245	2844
2713896961	Bacteria	Permanent Draft	"Whole genome sequencing of Thalassobacter stenotrophicus CECT 5294, type strain"	Thalassobacter stenotrophicus CECT 5294	Spanish Type Culture Collection (CECT)	2713896961	3586614	3645
2519103190	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Caldimonas manganoxidans ATCC BAA-369	DOE Joint Genome Institute (JGI)	2519103190	3537891	3474
2627853521	Bacteria	Permanent Draft	Genome analysis of novel acidophilic iron oxidising betaproteobacteria	Ferrovum myxofaciens JA12 (FMY)	Goettingen Genomics Laboratory	2627853521	1995738	2007
644736350	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	"Desulfomicrobium baculatum X, DSM 4028"	DOE Joint Genome Institute (JGI)	644736350	3942657	3564
2756170269	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Tamilnaduibacter salinus DSM 28688	DOE Joint Genome Institute (JGI)	2756170269	3400134	3125
2551306035	Bacteria	Permanent Draft	Enterovibrio calviensis 1F-211	Enterovibrio calviensis 1F-211	Massachusetts Institute of Technology	2551306035	5595206	5122
2687453374	Bacteria	Finished	Obesumbacterium proteus genome sequencing	Obesumbacterium proteus DSM 2777	Charles River Laboratories International	2687453374	5011796	4905
2534682311	Bacteria	Permanent Draft	Candidatus Glomeribacter gigasporarum BEG34	Candidatus Glomeribacter gigasporarum BEG34	"National Research Council, Italy"	2534682311	1726950	1519
637000135	Bacteria	Finished	Hyphomonas neptunium ATCC 15444	Hyphomonas neptunium ATCC 15444	J. Craig Venter Institute (JCVI)	637000135	3705021	3577
2639762803	Bacteria	Permanent Draft	Muribacter muris Ackerman80-443D genome sequencing	Muribacter muris Ackerman80-443D	University of Copenhagen	2639762803	2457363	2496
2547132311	Bacteria	Permanent Draft	Candidatus Odyssella thessalonicensis L13	Candidatus Odyssella thessalonicensis L13	Aix-Marseille University	2547132311	2847648	2559
2751185680	Bacteria	Finished	Acetobacteraceae Genome sequencing	Neoasaia chiangmaiensis NBRC 101099	Technical University of Munich	2751185680	3407860	3213
2508501048	Bacteria	Permanent Draft	Genome sequencing of representative photosynthetic purple sulfur bacteria	Thiorhodovibrio sp. 970	DOE Joint Genome Institute (JGI)	2508501048	5342862	5002
2516653055	Bacteria	Permanent Draft	Continuation of the Genomic Encyclopedia of Bacteria and Archaea pilot project (GEBA)	Rhodovibrio salinarum DSM 9154	DOE Joint Genome Institute (JGI)	2516653055	4176524	3863
2756170233	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Falsochrobactrum ovis DSM 26720	DOE Joint Genome Institute (JGI)	2756170233	3271822	3215
2556921669	Bacteria	Permanent Draft	SHI	Shinella sp. DD12 (SHLA)	Goettingen Genomics Laboratory	2556921669	7677812	7391
2615840715	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Tropicimonas isoalkanivorans DSM 19548	DOE Joint Genome Institute (JGI)	2615840715	4976641	4862
2756170270	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Silicimonas algicola DSM 103371	DOE Joint Genome Institute (JGI)	2756170270	4337735	4370
2636415958	Bacteria	Finished	Pseudoxanthomonas suwonensis strain:J1 genome sequencing	Pseudoxanthomonas suwonensis J1	BioInformatics Center	2636415958	3891720	3313
2751185845	Bacteria	Finished	Achromobacter insolitus DSM23807 Genome sequencing	Achromobacter insolitus DSM 23807	"Rice and Sorghum Research Institute, Sichuan Academy of Agricultural Sciences, China"	2751185845	6492697	6098
2540341199	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Microvirga flocculans ATCC BAA-817	DOE Joint Genome Institute (JGI)	2540341199	4029781	3913
2693429500	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Arboriscoccus pini B29T1	DOE Joint Genome Institute (JGI)	2693429500	4065473	3779
2517572135	Bacteria	Permanent Draft	Oral microbiome single cell genomics	candidate division SR1 bacterium taxon 345 1OR1 (unscreened) (recoded II)	Oak Ridge National Laboratory	2517572135	1111604	1026
2512047034	Bacteria	Finished	Polymorphum gilvum SL003B-26A1	Polymorphum gilvum SL003B-26A1	Peking University	2512047034	4718963	4449
2657244959	Bacteria	Finished	"Genome sequences of Oblitimonas alkaliphila, a novel bacterium of the pseudomonadaceae family"	Pseudomonadaceae bacterium B4199	"Centers for Disease Control and Prevention (CDC), USA"	2657244959	2494031	2445
2522125083	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Robiginitomaculum antarcticum DSM 21748	DOE Joint Genome Institute (JGI)	2522125083	2769471	2687
2756170277	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Enterobacillus tribolii DSM 103736	DOE Joint Genome Institute (JGI)	2756170277	4931017	4387
2639763055	Bacteria	Permanent Draft	Rouxiella chamberiensis strain 130333 Genome sequencing	Rouxiella chamberiensis 130333	Institut Pasteur	2639763055	4652098	4347
639633048	Bacteria	Finished	Paracoccus denitrificans	Paracoccus denitrificans PD1222	DOE Joint Genome Institute (JGI)	639633048	5236194	5158
2512564091	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	"Desulfurella acetivorans A63, DSM 5264"	DOE Joint Genome Institute (JGI)	2512564091	1819992	1875
2693429894	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Thiobacimonas profunda DSM 27508	DOE Joint Genome Institute (JGI)	2693429894	5160570	4963
2588253796	Bacteria	Permanent Draft	Leminorella grimontii ATCC 33999	Leminorella grimontii ATCC 33999	University of Wisconsin	2588253796	4235612	3827
644736399	Bacteria	Finished	Photorhabdus asymbiotica asymbiotica ATCC 43949	Photorhabdus asymbiotica asymbiotica ATCC 43949	Wellcome Trust Sanger Institute	644736399	5094138	4555
2602042030	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Pragia fontium DSM 5563	DOE Joint Genome Institute (JGI)	2602042030	3950845	3464
2518645607	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Saccharibacter floricola DSM 15669	DOE Joint Genome Institute (JGI)	2518645607	2384067	2291
2609460167	Bacteria	Permanent Draft	Synergistes jonesii strain:78-1 Genome sequencing	Synergistes jonesii 78-1	"University of California, Davis"	2609460167	2741240	2643
646564502	Bacteria	Finished	"CSP_787726, Anoxygenic phototrophic purple sulfur bacterium"	Allochromatium vinosum DSM 180	DOE Joint Genome Institute (JGI)	646564502	3669074	3366
2556921662	Bacteria	Finished	Salinispira pacifica L21-RPul-D2	Salinispira pacifica L21-RPul-D2	Leibniz Institute	2556921662	3782798	3447
2639762993	Bacteria	Finished	Brucella abortus 104M	Brucella abortus 104M	Beijing Institute of Biotechnology	2639762993	3285427	3196
2767802766	Bacteria	Permanent Draft	Genome of Pseudaminobacter manganicus JH-7	Pseudaminobacter manganicus JH-7	Shanghai Majorbio Bio-pharm Technology Co.	2767802766	4842937	4797
2713897486	Bacteria	Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	candidate division WPS-1 bacterium SCGC AG-206-P16	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2713897486	1328542	1265
2706794654	Bacteria	Permanent Draft	Whole genome sequencing of Nautella italica CECT 7321	Nautella italica CECT 7321	Spanish Type Culture Collection (CECT)	2706794654	4048745	3907
2593339279	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Albidovulum inexpectatum DSM 12048	DOE Joint Genome Institute (JGI)	2593339279	2997984	2972
2511231135	Bacteria	Finished	Wigglesworthia glossinidia endosymbiont of Glossina morsitans	Wigglesworthia glossinidia endosymbiont of Glossina morsitans	Yale University	2511231135	719535	661
2563366728	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Fodinicurvata fenggangensis DSM 21160	DOE Joint Genome Institute (JGI)	2563366728	3769755	3618
2515154161	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Uliginosibacterium gangwonense DSM 18521	DOE Joint Genome Institute (JGI)	2515154161	5023747	4717
650716099	Bacteria	Finished	"Genomics of Treponema primitia and T. Azotonutricium: H2 Metabolizing, N2 Fixing Termite Gut Symbionts"	Treponema azotonutricium ZAS-9	J. Craig Venter Institute (JCVI)	650716099	3855671	3529
2630968624	Bacteria	Finished	Burkholderia ambifaria AMMD Genome sequencing	Burkholderia ambifaria AMMD	Los Alamos National Laboratory	2630968624	7528578	6706
2523533544	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Thermomonas fusca DSM 15424	DOE Joint Genome Institute (JGI)	2523533544	3151451	2978
2619619037	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Antarctobacter heliothermus DSM 11445	DOE Joint Genome Institute (JGI)	2619619037	5174374	5257
2595698212	Bacteria	Permanent Draft	Genome sequencing of 100 strains of the haloalkaliphilic chemolithoautotrophic sulfur-oxidizing bacterium Thioalkalivibrio	Thiohalospira halophilus HL3	DOE Joint Genome Institute (JGI)	2595698212	2687697	2703
2503904012	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	"Sphaerochaeta coccoides SPN1, DSM 17374"	DOE Joint Genome Institute (JGI)	2503904012	2227296	1924
2751185758	Bacteria	Finished	Microbulbifer aggregans CCB-MM1 complete genome sequencing	Microbulbifer aggregans CCB-MM1	Universiti Sains Malaysia	2751185758	3864326	3413
2264867250	Bacteria	Permanent Draft	GEBA-MDM	WS1 bacterium JGI 0000059-K21 (contamination screened) (TAbiofilm_001_168)	DOE Joint Genome Institute (JGI)	2264867250	509551	413
2558309118	Bacteria	Finished	Thermotoga elfii NBRC 107921	Pseudothermotoga elfii NBRC 107921	National Institute of Technology and Evaluation	2558309118	2169861	2143
2770939574	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Aestuariispira insulae CECT 8488	DOE Joint Genome Institute (JGI)	2770939574	4823716	4563
2576861662	Bacteria	Permanent Draft	Pelistega indica HM-7	Pelistega indica HM-7	National Centre for Cell Science	2576861662	2504912	2173
2513020017	Bacteria	Finished	Shimwellia blattae DSM 4481	Shimwellia blattae DSM 4481	University of Gottingen	2513020017	4158725	4017
2718218053	Bacteria	Finished	Jeongeupia sp. USM3 Genome sequencing	Jeongeupia sp. USM3	"University of Science, Malaysia"	2718218053	3788814	3626
2718217853	Bacteria	Finished	Genome sequencing of carbapenemase (KPC) producing Gammaproteobacteria strains	Kluyvera intermedia CAV1151	University of Oxford	2718217853	6166452	6141
2585428172	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Desulfacinum hydrothermale DSM 13146	DOE Joint Genome Institute (JGI)	2585428172	3696795	3331
2619619004	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Sulfitobacter brevis DSM 11443	DOE Joint Genome Institute (JGI)	2619619004	4236215	4226
2561511206	Bacteria	Finished	Candidatus Tremblaya phenacola PAVE Genome sequencing	Candidatus Tremblaya phenacola PAVE	University of South Bohemia	2561511206	171500	210
640427126	Bacteria	Finished	Novosphingobium aromaticivorans DSM 12444	Novosphingobium aromaticivorans DSM 12444	DOE Joint Genome Institute (JGI)	640427126	4233314	4038
2508501120	Bacteria	Finished	Protein structure adaptations and genome stability as reflected by species of the Thermotogales	Marinitoga piezophila KA3	DOE Joint Genome Institute (JGI)	2508501120	2244793	2131
2627853908	Bacteria	Permanent Draft	Skermanella aerolata KACC 11604 Genome sequencing	Skermanella aerolata KACC 11604		2627853908	8525315	8155
2545824640	Bacteria	Finished	Complete Genome Sequence of Glaciecola psychrophila 170	Paraglaciecola psychrophila 170	"Chinese Academy of Sciences, Beijing Institute of Genomics"	2545824640	5413691	5695
2597490371	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Nannocystis exedens ATCC 25963	DOE Joint Genome Institute (JGI)	2597490371	11612870	9258
2562617136	Bacteria	Finished	Xanthomonas albilineans GPE PC73	Xanthomonas albilineans GPE PC73	CEA Genoscope	2562617136	3852299	3266
2582581242	Bacteria	Permanent Draft	"Bacterial isolates from the 'uncultivated': new families, genera and species from deep-sea vents"	Thermopetrobacter sp. TC1	DOE Joint Genome Institute (JGI)	2582581242	2608923	2272
2757320775	Bacteria	Finished	Genome sequencing of quorum quenching bacteria isolated form Red Sea sediments	Bacterioplanes sanyensis NV9	King Abdullah University of Science and Technology	2757320775	4293726	3953
637000005	Bacteria	Finished	Arsenic/Bacillus/Clostridium	Alkalilimnicola ehrlichii MLHE-1	DOE Joint Genome Institute (JGI)	637000005	3275944	2947
2721755703	Bacteria	Finished	Minicystis rosea DSM 24000 Genome sequencing	Minicystis rosea DSM 24000	"Institute of Microbial Technology (IMTECH), Council of Scientific and Industrial Research (CSIR)"	2721755703	16040666	12972
649633004	Bacteria	Finished	CSP_300158_796595	Alicycliphilus denitrificans BC	DOE Joint Genome Institute (JGI)	649633004	4835713	4708
647000302	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Pyramidobacter piscolens W5455	J. Craig Venter Institute (JCVI)	647000302	2562014	2815
2588253517	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Anaeroplasma bactoclasticum ATCC 27112	DOE Joint Genome Institute (JGI)	2588253517	2199979	2040
639633063	Bacteria	Finished	Methanogenic Syntropic Consortium	Syntrophobacter fumaroxidans MPOB	DOE Joint Genome Institute (JGI)	639633063	4990251	4179
2687453314	Bacteria	Finished	Aggregatibacter actinomycetemcomitans 624 Genome sequencing and assembly	Aggregatibacter actinomycetemcomitans 624	"University of Texas, Austin"	2687453314	2367908	2372
2510065046	Bacteria	Permanent Draft	Obligate methanotrophy CSP_777358	Methylocapsa acidiphila B2	DOE Joint Genome Institute (JGI)	2510065046	4103433	3762
2636415417	Bacteria	Permanent Draft	Endosymbiont of Acanthamoeba sp. UWC36	endosymbiont of Acanthamoeba sp. UWC36	University of Vienna	2636415417	2370652	2273
2684623157	Bacteria	Finished	Roseateles depolymerans KCTC 42856 genome sequencing	Roseateles depolymerans KCTC 42856	"Korea Research Institute of Bioscience and Biotechnology, KCTC (Korean Collection for Type Cultures)"	2684623157	5681722	4927
2718218094	Bacteria	Finished	Borrelia mayonii Genome sequencing	Borrelia mayonii MN14-1420	"Centers for Disease Control and Prevention (CDC), USA"	2718218094	1311545	1341
2619619095	Bacteria	Finished	Castellaniella defragrans	Castellaniella defragrans 65Phen	Max Planck Institute for Marine Microbiology	2619619095	3952818	3577
2687453102	Bacteria	Finished	"Rheinheimera sp. F8, whole genome shotgun sequencing project"	Rheinheimera sp. F8	TU Berlin	2687453102	4464611	3977
2517093047	Bacteria	Permanent Draft	"Bacterial isolates from the 'uncultivated': new families, genera and species from deep-sea vents"	Deferrisoma camini S3R1	DOE Joint Genome Institute (JGI)	2517093047	4236551	3823
2751185716	Bacteria	Finished	Complete genome sequence of the Akkermansia glycaniphila strain PytT a mucin-degrading specialist of the reticulated python gut	Akkermansia glycaniphila ERS1290231	Wageningen University	2751185716	3074078	2589
2518645588	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Methylophilus methylotrophus ATCC 53528	DOE Joint Genome Institute (JGI)	2518645588	2862261	2739
2718217877	Bacteria	Finished	Hydrogenophaga sp. LPB0072 Genome sequencing	Hydrogenophaga crassostreae LPB0072	Korea University	2718217877	4944132	4672
2505119042	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	"Thermodesulfatator indicus CIR29812, DSM 15286"	DOE Joint Genome Institute (JGI)	2505119042	2322224	2291
2511231054	Bacteria	Finished	Pelagibacterium halotolerans B2	Pelagibacterium halotolerans B2	Zhejiang University	2511231054	3948887	3934
2627854142	Bacteria	Finished	Nitrosomonas communis Nm2	Nitrosomonas communis Nm2	University of Alberta	2627854142	4067838	3924
2767802758	Bacteria	Finished	Genome sequencing of Alcaligenes faecalis JQ135	Alcaligenes faecalis JQ135	Nanjing Agricultural University	2767802758	4078346	3782
2517572147	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Amorphus coralli DSM 19760	DOE Joint Genome Institute (JGI)	2517572147	4317545	3952
648028054	Bacteria	Finished	"CSP_787087, Facultatively Methylotrophic Sulfur Oxidizing Bacteria"	Starkeya novella DSM 506	DOE Joint Genome Institute (JGI)	648028054	4765023	4563
2515154073	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Dasania marina DSM 21967	DOE Joint Genome Institute (JGI)	2515154073	4104988	3729
2574179763	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Caenimonas koreensis DSM 17982	DOE Joint Genome Institute (JGI)	2574179763	4598257	4290
2519899678	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Algicola sagamiensis DSM 14643	DOE Joint Genome Institute (JGI)	2519899678	4343354	4099
2508501103	Bacteria	Permanent Draft	Continuation of the Genomic Encyclopedia of Bacteria and Archaea pilot project (GEBA)	"Jonquetella anthropi ADV 126, DSM 22815"	DOE Joint Genome Institute (JGI)	2508501103	1675934	1587
2524614770	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Kaistia adipata DSM 17808	DOE Joint Genome Institute (JGI)	2524614770	4845061	4603
2654587899	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Hydrogenimonas thermophila EP1-55-1	DOE Joint Genome Institute (JGI)	2654587899	2444910	2576
2648501921	Bacteria	Permanent Draft	Prosthecomicrobium hirschii 16	Prosthecomicrobium hirschii 16	University of Missouri	2648501921	6484983	5831
2502422305	Bacteria	Permanent Draft	Desulfonema limicola Jadebusen	"Desulfonema limicola Jadebusen, DSM 2076"	Gordon and Betty Moore Foundation Marine Microbiology Initiative	2502422305	6273524	6400
2657245369	Bacteria	Permanent Draft	"Comparative analysis of microorganisms from saline springs in Andes Mountain Range, Colombia"	Stappia indica USBA 352	DOE Joint Genome Institute (JGI)	2657245369	5015470	4631
2521172708	Bacteria	Finished	Lawsonia intracellularis N343	Lawsonia intracellularis N343	Moredun Research Institute	2521172708	1719192	1418
650716017	Bacteria	Finished	Candidatus Pelagibacter sp. IMCC9063	Candidatus Pelagibacter sp. IMCC9063	Inha University	650716017	1284727	1482
2602041858	Bacteria	Permanent Draft	Agarivorans albus MKT 106	Agarivorans albus MKT 106	"National Research Institute of Fisheries Science, Fisheries Research Agency"	2602041858	4734285	4377
2734482287	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Phreatobacter oligotrophus DSM 25521	DOE Joint Genome Institute (JGI)	2734482287	4880542	4690
2541046937	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Desulfocurvus vexinensis DSM 17965	DOE Joint Genome Institute (JGI)	2541046937	3632731	3372
649989970	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Lautropia mirabilis ATCC 51599	Baylor College of Medicine	649989970	3137198	2713
649633097	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	"Sulfuricurvum kujiense YK-1, DSM 16994"	DOE Joint Genome Institute (JGI)	649633097	2819357	2879
2667527566	Bacteria	Finished	Methylophilus sp. TWE2 genome sequencing	Methylophilus sp. TWE2	Fudan University	2667527566	3079044	2937
2718217757	Bacteria	Finished	Azoarcus olearius dqs4 Genome sequencing	Azoarcus olearius DQS4	Universidade Federal do Parana (UFPR)	2718217757	4451751	4110
2599185147	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Marinospirillum alkaliphilum DSM 21637	DOE Joint Genome Institute (JGI)	2599185147	3137549	2963
